"meter_head","meter_rate","time_in_effect","time_limit","credit_card","pay_phone","longitude","latitude","geo_local_area","meter_id"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61718",-123.125238087925,49.2835404925053,"West End","211039"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59908",-123.097241170176,49.2721796412371,"Strathcona","TR0314"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59901",-123.096025807412,49.272276735316,"Strathcona","TR0311"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60680",-123.118844171358,49.2782671560253,"Downtown","580905"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59904",-123.09227760111,49.2716449448127,"Strathcona","TR0621"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59904b",-123.091664060337,49.271538408367,"Strathcona","TR0639"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59907",-123.08618013973,49.2706172211866,"Strathcona","TR0819"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66240",-123.125374373394,49.2841509282152,"West End","650816"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66222",-123.125488364143,49.2840752630021,"West End","650818"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66245",-123.125636512305,49.2839895758982,"West End","650822"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59914",-123.087127755897,49.2704669204319,"Strathcona","TR0754"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59911b",-123.091343698026,49.2711701559884,"Strathcona","TR0542"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59908b",-123.096393338498,49.2720319759475,"Strathcona","TR0334"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","60095",-123.118878323574,49.2882086162243,"Downtown","041058"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51923",-123.070256373288,49.2613304890741,"Kensington-Cedar Cottage","C01628"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57199",-123.100767926573,49.2574399477715,"Mount Pleasant","C50206"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59912",-123.090042290849,49.2709559134986,"Strathcona","TR0614"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59968b",-123.094717800692,49.2679805762706,"Strathcona","TH1818"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","59968c",-123.094999438706,49.2672644171443,"Strathcona","TH1844"
"Single Motorbike",0.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","61377",-123.117753032734,49.2764360798696,"Downtown","560999"
"Single Motorbike",0.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","57186",-123.093023340312,49.2721127804859,"Strathcona","TH1498"
"Twin Bay Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65983",-123.1229530028,49.2747629738257,"Downtown","571205"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59999",-123.16644713482,49.2680465192203,"Kitsilano","3M2025"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61990",-123.100556604925,49.2812627501175,"Downtown","070136"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61731",-123.129662393581,49.2813162594793,"West End","651102"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51766",-123.174310461957,49.2640920913856,"Kitsilano","303106"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66323",-123.097523344586,49.2809048231962,"Strathcona","500405"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","66940",-123.125252546299,49.2738412045858,"Downtown","581312"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65748",-123.12297798242,49.277898399523,"Downtown","601028"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61101",-123.130294279519,49.2808980284384,"West End","651124"
"Single",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","63473",-123.130854122042,49.280526533518,"West End","651136"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61591",-123.130520582495,49.2809192985063,"West End","651119"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53272",-123.113692551455,49.2639894189776,"Mount Pleasant","B80415"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62411",-123.126442689714,49.2782021605087,"Downtown","621122"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61607",-123.131670894701,49.2801576038386,"West End","651211"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52381",-123.124094188827,49.2637418267731,"Fairview","832414"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50587",-123.118655087178,49.2633709112042,"Fairview","300617"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51510",-123.137669025436,49.263699005165,"Fairview","301425"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50394",-123.137669025436,49.263699005165,"Fairview","301427"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63090",-123.131968650665,49.2745418485661,"Downtown","621502"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","64568",-123.132473834759,49.2743873807675,"Downtown","621513"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56702",-123.144107127147,49.268833325851,"Fairview","B31714"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56718",-123.143839121064,49.2688290002859,"Fairview","B31710"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56745",-123.143668098114,49.2688262356526,"Fairview","B31708"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50148",-123.143624093559,49.2654864886791,"Fairview","B71703"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56842",-123.128930896001,49.2631993279967,"Fairview","852504"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60732",-123.113062875382,49.2819253156292,"Downtown","580528"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52231",-123.144531865198,49.265500918413,"Fairview","B71725"
"Single",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53378",-123.117239082105,49.2642239328714,"Fairview","B80543"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54514",-123.115840404288,49.2640915129704,"Fairview","B80518"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56251",-123.101654533473,49.2574451169345,"Mount Pleasant","C50136"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60866",-123.126206643212,49.2744859671089,"Downtown","591312"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64188",-123.13628344632,49.2910055617349,"West End","720809"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56455",-123.186291555639,49.2635636363541,"West Point Grey","D03703"
"Single",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65279",-123.120535213694,49.288842102577,"Downtown","041123"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56562",-123.186456720358,49.2635661314624,"West Point Grey","D03707"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57158",-123.186805565056,49.2635714418502,"West Point Grey","D03715"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66026",-123.107742199761,49.2782121604626,"Downtown","PQ0709"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66009",-123.107745521246,49.2780959395974,"Downtown","PQ0713"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61637",-123.139068720609,49.2850134754127,"West End","701205"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","54335",-123.107858541041,49.2684073928211,"Mount Pleasant","B30119"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","52850",-123.107858541041,49.2684073928211,"Mount Pleasant","B30121"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","50066",-123.108366015984,49.2682952246037,"Mount Pleasant","B30120"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56996",-123.107805557802,49.262984945133,"Mount Pleasant","300118"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60193",-123.130356911463,49.2768824810214,"Downtown","631320"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54625",-123.114817680618,49.2548063707901,"Riley Park","D80444"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50348",-123.143911010528,49.2697118974956,"Fairview","B21712"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53139",-123.144425970243,49.2697196204981,"Fairview","B21724"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50292",-123.144601932259,49.2697227286418,"Fairview","B21728"
"Single / Disability",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","67408",-123.140119440376,49.2860703713061,"West End","161640"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54147",-123.153774252947,49.263743908266,"Kitsilano","302114"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54172",-123.154112549568,49.2637568963695,"Kitsilano","302122"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53664",-123.154112549568,49.2637568963695,"Kitsilano","302124"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54058",-123.154282181532,49.2637597913206,"Kitsilano","302128"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63250",-123.104914961929,49.2793267554981,"Downtown","400007"
"Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52353",-123.133929941902,49.2643784991094,"Fairview","B81302"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59991",-123.165083032313,49.268242898539,"Kitsilano","B42612"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59991b",-123.165876049836,49.268255786311,"Kitsilano","B42628"
"Single Motorbike",0.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","57002",-123.166188997173,49.2682540053249,"Kitsilano","B42698"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54377",-123.138583858115,49.266458189188,"Fairview","612105"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60242",-123.114378867518,49.2868626317821,"Downtown","040808"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52913",-123.138605963039,49.2658603414425,"Fairview","612205"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52800",-123.13860780826,49.2657339566106,"Fairview","612209"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53024",-123.13860780826,49.2657339566106,"Fairview","612211"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52856",-123.138618710133,49.2655040261066,"Fairview","612217"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54864",-123.101328973292,49.2470299325,"Riley Park","514303"
"Single",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60955",-123.117123569461,49.2804876464245,"Downtown","590730"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60539",-123.117627126252,49.2803554994512,"Downtown","590735"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65191",-123.119244963738,49.2772366595642,"Downtown","570925"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52937",-123.138649876934,49.2647067436706,"Fairview","612317"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62911",-123.12112652192,49.2767562036007,"Downtown","581025"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60488",-123.119687937338,49.2777081789249,"Downtown","580931"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60896",-123.12505490166,49.2763166068056,"Downtown","160514"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52438",-123.134094755156,49.2643831653592,"Fairview","B81304"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62444",-123.130489843614,49.2891542347669,"West End","690715"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54807",-123.101617319416,49.2471829849711,"Riley Park","E70122"
"Pay Station",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","69947",-123.132839312244,49.2801198540186,"West End","371115"
"Pay Station",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","69947a",-123.133595093327,49.2806138255898,"West End","371129"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60340",-123.115994393347,49.279977607337,"Downtown","580724"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60841",-123.116244047999,49.2798126187104,"Downtown","580732"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54927",-123.100987018157,49.2477809109363,"Riley Park","514132"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54953",-123.101088681057,49.2463199334367,"Riley Park","514310"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64835",-123.121401321323,49.2878908294272,"Downtown","081119"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64863",-123.122222816755,49.288130935025,"Downtown","081139"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65715",-123.120273988969,49.2824600122841,"Downtown","620731"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65582",-123.120513661447,49.2823014654402,"Downtown","620739"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51075",-123.128895765518,49.2636955518233,"Fairview","852420"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51644",-123.129056535588,49.2640482543153,"Fairview","852407"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50752",-123.119161761697,49.2623642757766,"Fairview","D00633"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57039",-123.101654318663,49.2556341011204,"Riley Park","C70136"
"Single",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51439",-123.126867836977,49.2642684522497,"Fairview","B81002"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65528",-123.117636862698,49.2872348374007,"Downtown","061004"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65621",-123.116565993074,49.2821325109284,"Downtown","600630"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62328",-123.128102026734,49.2762202225942,"Downtown","170704"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54821",-123.06902775795,49.2748889803824,"Grandview-Woodland","2C1707"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53347",-123.069174660616,49.2712373581669,"Grandview-Woodland","7C1704"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","52536",-123.164732495438,49.2643280739544,"Kitsilano","2M2417"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52130",-123.069432926325,49.2741309200549,"Grandview-Woodland","6C1122"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","50571",-123.164594898952,49.2638289460307,"Kitsilano","2M2502"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","67146",-123.099923367945,49.2789545156146,"Downtown","510619"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54740",-123.115491734502,49.2560079729722,"South Cambie","D70505"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51208",-123.114443862591,49.2569626436725,"Mount Pleasant","D60439"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53331",-123.114612882417,49.2569674594777,"Mount Pleasant","D60441"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52987",-123.113088237163,49.2614513035782,"Mount Pleasant","792619"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50810",-123.113098981591,49.2611731611719,"Mount Pleasant","792703"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65212",-123.122526935329,49.2890487677129,"Downtown","660305"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61919",-123.123248367575,49.2859336389879,"Downtown","111103"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63975",-123.123489864602,49.2860898071956,"Downtown","111109"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62453",-123.123731321318,49.2862457410635,"Downtown","111117"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64912",-123.123854727815,49.2863249102893,"Downtown","111123"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54144",-123.153371491122,49.2620003624154,"Kitsilano","D12101"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54710",-123.115604936871,49.25591609054,"South Cambie","D70508"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51826",-123.122119099508,49.26419486088,"Fairview","B80802"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64861",-123.126283860532,49.2878979651029,"Downtown","111223"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62575",-123.101782300095,49.2814667130669,"Downtown","070105"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64669",-123.101597016982,49.2814630801576,"Downtown","070111"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61786",-123.127147981311,49.2884587388159,"Downtown","111307"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64376",-123.101424701353,49.2814602271454,"Downtown","070115"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61785",-123.128923194735,49.2871722257465,"West End","121304"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61985",-123.129036756023,49.2872475684696,"West End","121308"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61957",-123.129162375717,49.2873275031296,"West End","121314"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62302",-123.129537852306,49.2875740632064,"West End","121322"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63894",-123.129665337514,49.2876568376979,"West End","121328"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50678",-123.114601978637,49.2559024635187,"Riley Park","D70439"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64064",-123.126205255574,49.2836031710468,"West End","650906"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60204",-123.12036411165,49.2783496157592,"Downtown","590928"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63918",-123.120611462499,49.2781851417642,"Downtown","590934"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54986",-123.101739398185,49.2459316496884,"Riley Park","E80124"
"Twin Bay Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","57072",-123.093377240751,49.2712086310627,"Strathcona","TH1510"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","56696",-123.101341621174,49.2502087724483,"Riley Park","E30134"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65745",-123.119190095953,49.2804040189744,"Downtown","600808"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65823",-123.11943306961,49.2802430242192,"Downtown","600818"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54688",-123.100875682875,49.2609320291752,"Mount Pleasant","512704"
"Twin Bay Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","56409",-123.100488746907,49.2503151303718,"Riley Park","E30207"
"Twin Bay Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","56524",-123.100667909624,49.2502111604889,"Riley Park","E30206"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51989",-123.113095117617,49.261316665539,"Mount Pleasant","792623"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60034",-123.124489616063,49.2756217542945,"Downtown","591206"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60041",-123.124743118931,49.2754544222618,"Downtown","591216"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60312",-123.118641387665,49.2752446850843,"Downtown","561014"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60035",-123.125115119278,49.2752080556245,"Downtown","591226"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","53121",-123.125312958857,49.2617185864314,"Fairview","832622"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61793",-123.118722021394,49.2751426418029,"Downtown","561020"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62347",-123.119242648898,49.2749818204339,"Downtown","561035"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62817",-123.128307273615,49.2823844473863,"West End","651003"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52919",-123.108973780819,49.2647949439171,"Mount Pleasant","B70143"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63642",-123.111163038862,49.283180420891,"Downtown","580404"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60209",-123.120020101942,49.2787676559273,"Downtown","590911"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60653",-123.120125338197,49.2786951623349,"Downtown","590915"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63131",-123.104696234819,49.2793034045014,"Downtown","400001"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60890",-123.120243443413,49.2786171771881,"Downtown","590917"
"Single Motorbike",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","65068",-123.106375219553,49.2794441118359,"Downtown","400096"
"Pay Station",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66604B",-123.122279831931,49.2861965713677,"Downtown","650606"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50738",-123.16143005143,49.2344601751418,"Kerrisdale","975701"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60619",-123.120359693797,49.278539859495,"Downtown","590923"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63207",-123.107722025403,49.2802614795329,"Downtown","540523"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60113",-123.120593802994,49.2783855998738,"Downtown","590929"
